,date,tz,city,idx,lat,lon,aqi,pm25,pm10,so2,no2,o3,co,h,t,r,w
165,2022-07-03 11:00:00,+08:00,"Nancheng Yuanling, Dongguan (东莞南城元岭)",820,23.02777778,113.7461111,46,46,26,3.6,4.2,,5.5,83,29,,10.8
166,2022-07-03 11:00:00,+08:00,"Zimaling, Zhongshan (中山紫马岭)",821,22.5078,113.402,38,38,28,2.1,1.4,,5.5,83,29,,10.8
167,2021-01-01 01:00:00,+08:00,"Yangtze River tourist area, Zhongshan (中山长江旅游区)",822,22.4886,113.434,65,65,40,3.6,14.2,,3.7,40.5,9.3,,1.8
168,2022-07-03 11:00:00,+08:00,"Huabai Park, Zhongshan (中山华柏园)",823,22.5211,113.369,38,38,30,1.6,1.9,,4.6,83,29,,10.8
169,2022-07-03 09:00:00,+08:00,"Zhangxi, Zhongshan (中山张溪)",824,22.5481,113.365,34,34,29,2.1,0.5,,3.7,79,29,,11.8
170,2022-07-03 11:00:00,+08:00,"No.8 middle school, Shaoguan (韶关市八中)",4250,24.7708,113.5783,12,30,12,4.1,8.3,,4.6,92,25.3,1,2
171,2022-07-03 10:00:00,+08:00,"Bìhú shānzhuāng, Shaoguan (韶关碧湖山庄)",4251,24.8108,113.5397,21,21,7,3.6,1.9,,3.7,92,25.3,1,2
172,2022-07-03 11:00:00,+08:00,"Forest area, Shaoguan (韶关园林处)",4252,24.7992,113.6081,21,21,9,4.1,4.6,,6.4,92,25.3,1,2
173,2022-07-03 11:00:00,+08:00,"Shaoguan University, Shaoguan (韶关韶关学院)",4253,24.7939,113.6414,21,21,9,3.1,4.2,,2.8,92,25.3,1,2
174,2022-07-03 11:00:00,+08:00,"Qujiang Monitoring Station, Shaoguan (韶关曲江监测站)",4254,24.6861,113.5964,30,30,17,5.6,6.4,,6.4,92,25.3,1,2
175,2022-07-03 11:00:00,+08:00,"Jīnpíngzi, Shantou (汕头金平子站)",4255,23.3667,116.6794,50,50,26,2.1,2.8,,2.8,79,31,,4.6
176,2022-07-03 11:00:00,+08:00,"Lónghúzi, Shantou (汕头龙湖子站)",4256,23.3633,116.7244,30,30,29,3.6,2.3,,4.6,79,31,,4.6
177,2022-07-03 09:00:00,+08:00,"Háojiāngzi, Shantou (汕头濠江子站)",4257,23.2775,116.7258,25,25,22,4.6,3.2,,5.5,79,31,,4.6
178,2022-07-03 11:00:00,+08:00,"Chénghǎizi, Shantou (汕头澄海子站)",4258,23.4714,116.7519,30,30,14,2.6,3.7,,4.6,79,31,,4.6
179,2022-07-03 11:00:00,+08:00,"Cháoyángzi, Shantou (汕头潮阳子站)",4259,23.2539,116.6092,57,57,36,3.1,1,,3.7,79,31,,4.6
180,2022-07-03 11:00:00,+08:00,"City Environmental Monitoring Station, Zhanjiang (湛江市环境监测站)",4260,21.2228,110.3928,9,9,2,3.1,4.2,,5.5,99.4,24.5,5.8,4
181,2022-07-03 11:00:00,+08:00,"EPB Dormitory, Zhanjiang (湛江环保局宿舍)",4261,21.1997,110.4019,17,17,6,2.1,5.1,,4.6,99.4,24.5,5.8,4
182,2022-07-03 11:00:00,+08:00,"Xiashan Swimming Park, Zhanjiang (湛江霞山游泳场)",4262,21.2028,110.4111,6,17,6,2.6,6.4,,4.6,99.4,24.5,5.8,4
183,2022-07-03 11:00:00,+08:00,"Zhanjiang Theatre, Zhanjiang (湛江湛江影剧院)",4263,21.2706,110.3539,25,25,6,2.6,3.7,,3.7,99.4,24.5,5.8,4
184,2021-01-01 01:00:00,+08:00,"Maogang sub-office EPB, Maoming (茂名市环保局茂港分局)",4264,21.4689,111.0286,102,102,60,16.8,11,,4.6,47.2,10.6,,3
185,2022-07-03 11:00:00,+08:00,"Petrochemical No. 7 elementaty school, Maoming (茂名茂石化七小)",4265,21.6533,110.9294,9,9,5,1.1,3.7,,5.5,94.8,24.8,8.2,6
186,2022-07-03 11:00:00,+08:00,"Jiankang road, Maoming (茂名健康路)",4266,21.6669,110.9067,7,5,7,2.6,4.2,,5.5,94.8,24.8,8.2,6
187,2021-01-01 01:00:00,+08:00,"Jiaying University, Meizhou (梅州嘉应大学)",4267,24.3289,116.1278,61,61,26,3.1,9.2,,4.6,39,7,,1.5
188,2022-07-03 11:00:00,+08:00,"Mexian new town, Meizhou (梅州梅县新城)",4268,24.2719,116.0797,25,25,14,2.1,3.2,,5.5,79,31,,4.6
189,2022-07-03 11:00:00,+08:00,"Environmental Monitoring Center, Meizhou (梅州环境监控中心)",4269,24.2654,116.1248,21,21,6,2.6,3.7,,4.6,79,31,,4.6
190,2022-07-03 11:00:00,+08:00,"City government, Shanwei (汕尾市政府)",4271,22.7953,115.3578,58,57,58,3.1,1.4,,5.5,82.9,29,0.4,4
191,2022-07-03 11:00:00,+08:00,"Xincheng Middle School, Shanwei (汕尾新城中学)",4272,22.7925,115.3622,48,46,48,2.6,0.5,,5.5,82.9,29,0.4,4
192,,+08:00,"No.3 elementary school, Heyuan (河源市三小)",4273,23.7586,114.6944,-,,,,,,,71.8,11.2,99.1,3
193,,+08:00,"City water company, Heyuan (河源市自来水厂)",4274,23.7569,114.6778,-,,,,,,,74.8,30.9,,
194,,+08:00,"Heyuan high school, Heyuan (河源河源中学)",4275,23.7233,114.6892,-,,,,,,,71.8,11.2,99.1,3
195,2021-01-01 01:00:00,+08:00,"Yuanyang Lake, Yangjiang (阳江鸳鸯湖)",4276,21.8586,111.9786,87,87,34,5.6,11,,3.7,39.2,9.5,,5
196,2021-01-01 01:00:00,+08:00,"Nan'en road, Yangjiang (阳江南恩路)",4278,21.8536,111.9508,82,82,36,5.1,6.9,,4.6,39.2,9.5,,5
197,2020-02-09 13:00:00,+08:00,"Town governement, Qingyuan (清远城区政府)",4279,23.7106,113.0208,38,38,10,2.6,3.7,,5.5,,,,1.5
198,,+08:00,"Fupin district, Qingyuan (清远扶贫区)",4280,23.6272,113.0622,-,,,,,,,54,15,,1.5
199,,+08:00,"Environment protection office, Qingyuan (清远环保局)",4281,23.6936,113.0425,-,,,,,,,54,15,,1.5
200,2021-01-01 01:00:00,+08:00,"Xiyuan Road, Chaozhou (潮州西园路)",4282,23.6714,116.6339,63,63,26,4.1,5.5,,4.6,39,7,,1.5
201,2022-07-03 11:00:00,+08:00,"Archives Bureau, Chaozhou (潮州档案局)",4283,23.6706,116.6447,42,42,18,3.6,4.2,,4.6,79,31,,4.6
202,,+08:00,"Municipal Corporation, Chaozhou (潮州市政公司)",4284,23.6531,116.6175,-,,,,,,,63,17,,1.5
203,,+08:00,"Donghu Park, Jieyang (揭阳东湖公园)",4285,23.5353,116.3697,-,,,,,,,63,17,,1.5
204,,+08:00,"Yuhu Middle School, Jieyang (揭阳渔湖初级中学)",4286,23.5292,116.4094,-,,,,,,,63,17,,1.5
205,2020-12-04 15:00:00,+08:00,"Experimental Primary School, Jieyang (揭阳实验小学)",4287,23.5739,116.3594,42,42,19,3.6,3.7,30.5,6.3,55,18,,4.6
206,,+08:00,"Xian jiào, Jieyang (揭阳仙滘)",4288,23.5486,116.3242,-,,,,,,,63,17,,1.5
207,2021-01-01 01:00:00,+08:00,"City Environmental Monitoring Station, Yunfu (云浮市环境监测站)",4289,22.9394,112.0369,95,95,61,6.1,28.8,,8.2,41.2,8.9,,3
208,2020-02-09 13:00:00,+08:00,"The new city government headquarters, Yunfu (云浮新市府指挥部)",4290,22.9169,112.0392,25,25,23,4.6,4.2,,6.4,75.6,12.9,99.1,3
209,2020-02-09 13:00:00,+08:00,"Muyang police sub-station, Yunfu (云浮牧羊派出所)",4291,22.9539,112.0539,34,34,18,5.1,3.2,,6.4,75.6,12.9,99.1,3
210,2022-07-03 11:00:00,+08:00,"Chaonanzi Station, Shantou (汕头潮南子站)",4292,23.2536,116.4019,55,55,28,3.6,1,,5.5,79,31,,4.6
211,2022-07-03 11:00:00,+08:00,"Mazhang EPA, Zhanjiang (湛江麻章区环保局)",4293,21.2679,110.3316,17,17,6,2.1,2.8,,3.7,99.4,24.5,5.8,4
212,2022-07-03 11:00:00,+08:00,"Potou District EPB, Zhanjiang (湛江坡头区环保局)",4294,21.2567,110.4558,30,30,9,2.6,5.5,,4.6,99.4,24.5,5.8,4
213,2022-07-03 11:00:00,+08:00,"Gaoling, Maoming (茂名高岭)",4295,21.6828,110.8592,-,9,20,2.6,2.3,,4.6,94.8,24.8,8.2,6
214,2014-04-02 05:00:00,+08:00,"Maofengshan Forest Park, Guangzhou",4842,,,65,65,42,5,10,14,8,94,19,,4
215,2014-04-02 05:00:00,+08:00,"mǎ nán dòng, Yangjiang",4843,,,112,112,56,5,27,6,12,91,18,,9
216,,+08:00,"wànqǐng shā, Guangzhou (广州万顷沙)",4850,22.7108,113.5485,-,,,,,,,71,15.2,,2.1
217,,+08:00,"nán'ào xiàn zi zhàn, Shantou (汕头南澳县子站)",6947,23.42,117.0219,-,,,,,,,80,14.3,99,1
218,2020-10-12 10:00:00,+08:00,"Jinjuzui, Foshan (佛山金桔咀)",7026,22.819722,113.261667,91,91,42,3.1,9.2,47.6,6.5,62.6,29.4,,3
219,2022-07-03 11:00:00,+08:00,"Shùndé sūgǎng, Foshan (佛山顺德苏岗)",7027,22.8054,113.292,30,30,11,2.6,2.8,,2.8,83,29,,10.8
220,2022-07-03 11:00:00,+08:00,"Ronggui street committee, Foshan (佛山容桂街道办)",7028,22.7629,113.257,20,30,20,1.6,3.2,,5.5,83,29,,10.8
221,2022-07-03 11:00:00,+08:00,"Dongpu, Heyuan (河源东埔)",7029,23.7586,114.6944,25,25,9,2.1,7.4,,6.4,91.4,25.5,1,2
222,2021-01-01 02:00:00,+08:00,"yuán xī, Heyuan (河源源西)",7030,23.7569,114.6778,70,70,28,5.6,9.2,,4.6,31.3,5.4,,3
223,2022-07-03 11:00:00,+08:00,"Old Town, Heyuan (河源老城)",7031,23.7233,114.6892,17,17,13,1.1,5.5,,7.3,91.4,25.5,1,2
224,,+08:00,"High-tech zone, Qingyuan (清远高新区)",7032,23.6272,113.0622,-,,,,,,,54,15,,1.5
225,2021-01-01 01:00:00,+08:00,"EPA building, Qingyuan (清远环保大楼)",7033,23.6936,113.0425,68,68,29,8.2,11,,7.3,20,7,,5.6
226,2022-07-03 11:00:00,+08:00,"guǎn chéng lí chuān, Dongguan (东莞莞城梨川)",7034,23.06,113.7480556,53,53,30,3.6,4.2,,5.5,83,29,,10.8
227,2022-07-03 11:00:00,+08:00,"dōngchéng zhǔ shān, Dongguan (东莞东城主山)",7035,23.05361111,113.7819444,46,46,22,3.6,4.6,,3.7,83,29,,10.8
228,2022-07-03 11:00:00,+08:00,"yú hú, Jieyang (揭阳渔湖)",7036,23.5292,116.4094,44,38,44,2.1,1.9,,5.5,79,31,,4.6
229,2022-07-03 11:00:00,+08:00,"xīnxīng, Jieyang (揭阳新兴)",7037,23.5353,116.3697,42,42,37,3.1,2.3,,5.5,79,31,,4.6
230,2022-07-03 11:00:00,+08:00,"dōngxìng, Jieyang (揭阳东兴)",7038,23.5739,116.3594,38,21,38,3.1,5.1,,7.3,79,31,,4.6
231,2022-07-03 11:00:00,+08:00,"xī mǎ, Jieyang (揭阳西马)",7039,23.5486,116.3242,27,5,27,5.1,1.9,,7.3,79,31,,4.6
232,2022-07-03 11:00:00,+08:00,"tǐyù xī, Guangzhou (广州体育西)",8318,23.1323,113.3208,63,63,23,2.6,3.7,,5.5,100,27,,7.7
233,2022-07-03 11:00:00,+08:00,"pānyú zhōngxué, Guangzhou (广州番禺中学)",9841,22.9477,113.352,55,55,27,3.1,1.4,,4.6,100,27,,7.7
234,2022-07-03 11:00:00,+08:00,"huādū shīfàn, Guangzhou (广州花都师范)",9842,23.3917,113.215,38,38,18,2.6,5.5,,5.5,100,27,,7.7
235,2022-07-03 11:00:00,+08:00,"jiǔlóng zhèn zhèn lóng, Guangzhou (广州九龙镇镇龙)",9843,23.2783,113.568,59,59,29,3.1,5.1,,4.6,100,27,,7.7
236,2022-07-03 11:00:00,+08:00,"guǎngyǎ zhōngxué, Guangzhou (广州广雅中学)",9844,23.1422,113.235,57,57,19,2.1,6,,7.3,100,27,,7.7
237,2022-07-03 11:00:00,+08:00,"City Monitoring Station, Guangzhou (广州市监测站)",9845,23.1331,113.26,30,30,30,2.6,4.6,,5.5,100,27,,7.7
238,2022-07-03 11:00:00,+08:00,"shì wǔ zhōng, Guangzhou (广州市五中)",9846,23.105,113.261,53,53,21,2.1,4.6,,4.6,100,27,,7.7
239,2022-07-03 11:00:00,+08:00,"guǎngdōng shāngxuéyuàn, Guangzhou (广州广东商学院)",9847,23.0916,113.348,61,61,29,1.1,3.7,,5.5,100,27,,7.7
240,2022-07-03 11:00:00,+08:00,"shì bāshí liù zhōng, Guangzhou (广州市八十六中)",9848,23.105,113.433,55,55,24,3.1,0.5,,3.7,100,27,,7.7
241,,+08:00,"chāojí zhàn, Jiangmen (江门超级站)",9849,22.7279,112.929,-,,,,,,,,28.8,,
242,2020-12-04 15:00:00,+08:00,"huìyángqū chéng xiūlù chuán hú, Huizhou (惠州惠阳区承修路船湖)",9850,22.8172,114.3244,80,80,51,4.1,6.4,30.1,6.5,56.7,18.8,,2.7
243,2020-11-20 09:00:00,+08:00,"hénán àn jīnshān hú, Huizhou (惠州河南岸金山湖)",9851,23.0528,114.4183,85,85,36,5.1,9.2,11.4,4.9,84.5,26.3,,0.7
244,2020-12-04 15:00:00,+08:00,"xià bù héng jiāng sān lù, Huizhou (惠州下埔横江三路)",9852,23.08,114.4053,80,80,45,4.1,6,32.9,5.8,42,19,,6.6
245,2020-12-04 15:00:00,+08:00,"jiāngběi yún shānxī lù, Huizhou (惠州江北云山西路)",9853,23.1142,114.4103,85,85,41,4.6,6.4,32.5,5.5,42,19,,6.6
246,2022-07-03 11:00:00,+08:00,"Fengcheng Subdistrict, Qingyuan (清远凤城街办)",9854,23.7106,113.0208,30,30,8,3.1,6.4,,5.5,100,27,,7.7
247,2022-07-03 11:00:00,+08:00,"Technician college, Qingyuan (清远技师学院)",9855,23.63444,113.0472,30,30,14,2.1,7.8,,3.7,100,27,,7.7
248,2022-07-03 11:00:00,+08:00,"City government, Chaozhou (潮州市政府)",9856,23.65889,116.6183,18,13,18,3.6,4.6,,6.4,79,31,,4.6
249,2021-01-01 01:00:00,+08:00,"xīnshì fǔ, Yunfu (云浮新市府)",9857,22.9169,112.0392,85,85,30,4.1,9.6,,4.6,41.2,8.9,,3
250,2022-07-03 11:00:00,+08:00,"mùyáng, Yunfu (云浮牧羊)",9858,22.9539,112.0539,87,87,10,2.6,4.2,,4.6,91.5,26.1,1.4,4
251,2022-07-03 10:00:00,+08:00,"Háojiāngzi, Shantou (汕头濠江子站)",3481,23.2775,116.7258,6,25,22,4.6,3.2,22,5.5,79,31,,4.6
252,2022-07-03 11:00:00,+08:00,"Jīnpíngzi, Shantou (汕头金平子站)",3482,23.3667,116.6794,50,50,26,2.1,2.8,21.2,2.8,79,31,,4.6
253,2022-07-03 11:00:00,+08:00,"Chaonanzi Station, Shantou (汕头潮南子站)",4692,23.2536,116.4019,55,55,28,3.6,1,21.6,5.5,79,31,,4.6
254,2022-07-03 11:00:00,+08:00,"Chénghǎizi, Shantou (汕头澄海子站)",3484,23.4714,116.7519,30,30,14,2.6,3.7,19.9,4.6,79,31,,4.6
255,2022-07-03 11:00:00,+08:00,"Cháoyángzi, Shantou (汕头潮阳子站)",3485,23.2539,116.6092,57,57,36,3.1,1,20.8,3.7,79,31,,4.6
256,2022-07-03 11:00:00,+08:00,"Lónghúzi, Shantou (汕头龙湖子站)",3486,23.3633,116.7244,30,30,29,3.6,2.3,25.2,4.6,79,31,,4.6
257,2022-07-03 10:00:00,+08:00,"Bìhú shānzhuāng, Shaoguan (韶关碧湖山庄)",3487,24.81119444,113.5593889,21,21,7,3.6,1.9,12.2,3.7,92,25.3,1,2
258,2022-07-03 11:00:00,+08:00,"No.8 middle school, Shaoguan (韶关市八中)",3488,24.769519,113.586606,12,30,12,4.1,8.3,8.6,4.6,92,25.3,1,2
259,2022-07-03 11:00:00,+08:00,"Forest area, Shaoguan (韶关园林处)",3489,24.795928,113.598061,21,21,9,4.1,4.6,11,6.4,92,25.3,1,2
260,2022-07-03 11:00:00,+08:00,"Qujiang Monitoring Station, Shaoguan (韶关曲江监测站)",3490,24.68636111,113.5970833,30,30,17,5.6,6.4,10.2,6.4,92,25.3,1,2
261,2022-07-03 11:00:00,+08:00,"Shaoguan University, Shaoguan (韶关韶关学院)",3491,24.77908333,113.6734722,21,21,9,3.1,4.2,9.8,2.8,92,25.3,1,2
262,,+08:00,"Environment protection office, Qingyuan (清远环保局)",3507,23.6936,113.0425,-,,,,,,,57.5,34.5,,0.5
263,2022-07-03 11:00:00,+08:00,"Fengcheng Subdistrict, Qingyuan (清远凤城街办)",3508,23.7106,113.0208,30,30,8,3.1,6.4,11.4,5.5,100,27,,7.7
264,,+08:00,"Fupin district, Qingyuan (清远扶贫区)",3509,23.6272,113.0622,-,,,,,,,57.5,34.5,,0.5
265,,+08:00,"City water company, Heyuan (河源市自来水厂)",3510,23.7569,114.6778,-,,,,,,,74.8,30.9,,
266,,+08:00,"Heyuan high school, Heyuan (河源河源中学)",3512,23.7233,114.6892,-,,,,,,,74.8,30.9,,
267,2022-07-03 11:00:00,+08:00,Shaoguan (韶关),1538,24.810403,113.597522,21,21,9,4.1,4.6,,6.4,92,25.3,1,2
268,2022-07-03 11:00:00,+08:00,Zhuhai (珠海),1540,22.270715,113.576726,55,55,27,4.6,1.4,,4.6,88,29,,10.8
269,2022-07-03 11:00:00,+08:00,Shantou (汕头),1541,23.353299,116.681838,50,50,26,4.6,2.8,,2.8,79,31,,4.6
270,2022-07-03 11:00:00,+08:00,Foshan (佛山),1542,23.021548,113.121416,17,17,11,3.1,4.6,46.3,3.7,100,27,,7.7
271,2022-07-03 11:00:00,+08:00,Zhanjiang (湛江),1543,21.270702,110.359387,25,25,9,3.1,3.7,,3.7,99.4,24.5,5.8,4
272,2022-07-03 11:00:00,+08:00,Zhongshan (中山),1544,22.516686,113.392795,38,38,28,2.1,1.4,,4.6,83,29,,10.8
273,2022-07-03 11:00:00,+08:00,Jiangmen (江门),1545,22.578738,113.081901,17,17,10,2.1,3.7,,3.7,88,29,,9.7
274,2022-07-03 11:00:00,+08:00,Zhaoqing (肇庆),1546,23.047192,112.465091,17,17,6,5.6,3.7,,5.5,100,27,,7.7
275,2022-07-03 11:00:00,+08:00,Dongguan (东莞),1547,23.020536,113.751765,46,46,26,3.1,4.2,,5.5,83,29,,10.8
276,2022-07-03 11:00:00,+08:00,Huizhou (惠州),1548,23.111847,114.416196,35,30,35,1.6,3.2,,4.6,83,29,,10.8
277,2020-02-09 13:00:00,+08:00,Shunde (顺德),1549,22.80524,113.293359,-,42,10,3.1,2.8,,5.5,71,15.2,0,2.1
278,2022-07-03 11:00:00,+08:00,Heyuan (河源),3513,23.743538,114.700447,25,25,13,2.1,7.4,26,7.3,91.4,25.5,1,2
279,2021-01-01 01:00:00,+08:00,Qingyuan (清远),3514,23.681764,113.056031,68,68,29,8.2,11,,7.3,20,7,,5.6
280,2022-07-03 11:00:00,+08:00,Chaozhou (潮州),4338,23.65695,116.622604,42,42,18,3.6,4.2,,4.6,79,31,,4.6
281,2022-07-03 11:00:00,+08:00,Jieyang (揭阳),4339,23.549993,116.372831,42,42,37,3.1,2.3,30.5,5.5,79,31,,4.6
282,2022-07-03 11:00:00,+08:00,Maoming (茂名),4340,21.662999,110.925456,9,9,7,1.1,4.2,,5.5,94.8,24.8,8.2,6
283,2022-07-03 11:00:00,+08:00,Meizhou (梅州),4341,24.288615,116.122239,21,21,6,2.6,3.7,,5.5,79,31,,4.6
284,2022-07-03 11:00:00,+08:00,Shanwei (汕尾),4342,22.786211,115.375279,48,46,48,2.6,1.4,,5.5,82.9,29,0.4,4
285,2022-07-03 11:00:00,+08:00,Yangjiang (阳江),4343,21.857958,111.982232,34,34,26,1.1,0.5,,2.8,88.8,26.7,3.4,9
286,2021-01-01 01:00:00,+08:00,Yunfu (云浮),4344,22.915094,112.044491,95,95,61,6.1,28.8,,8.2,41.2,8.9,99.1,3
287,2022-07-03 12:00:00,+08:00,Guangzhou US Consulate (美国领事馆 - 广州 中国),3305,23.141191,113.258374,30,30,23,2.6,3.7,16.7,5.5,100,26,,3.6
288,,+08:00,"US consulate, Chengdu (US consulate)",3306,30.6250145,104.0670559,-,,,,,,,65,28,,1.5
289,2022-07-03 11:00:00,+08:00,"Jinquan lianghe, Chengdu (成都金泉两河)",1360,30.72358333,103.97275,85,85,29,2.1,6.4,53.9,4.6,65,28,,0.5
290,2022-07-03 11:00:00,+08:00,"Shilidian, Chengdu (成都十里店)",1361,30.6872,104.176,95,95,43,3.1,10.6,46.3,5.5,65,28,,0.5
291,2022-07-03 11:00:00,+08:00,"Sanwayao, Chengdu (成都三瓦窑)",1362,30.5706,104.079,82,82,40,2.6,12.8,48,4.6,65,28,,0.5
292,2022-07-03 11:00:00,+08:00,"Shahepu, Chengdu (成都沙河铺)",1363,30.63,104.1113889,80,80,39,2.1,10.1,44.7,6.4,65,28,,0.5
293,,+08:00,"Liang Lane, Chengdu (成都梁家巷)",1364,30.685,104.074,-,,,,,,,61,28,,0.5
294,2021-02-28 15:00:00,+08:00,"Caotang Temple, Chengdu (成都草堂寺)",1365,30.6544,104.026,53,53,23,3.1,8.7,17.5,8.4,76,11,,3.6
295,2021-02-28 15:00:00,+08:00,"People's Park, Chengdu (成都人民公园)",1366,30.6578,104.054,38,38,16,2.6,10.6,20.4,5,76,11,,3.6
296,2022-05-01 16:00:00,+08:00,"Lingyansi, Chengdu (成都灵岩寺)",1367,31.0283,103.613,53,53,15,4.1,2.3,37.8,2.8,30,21,,1.5
297,2022-07-03 11:00:00,+08:00,"Fuleshan, Mianyang (绵阳富乐山)",3598,31.4747,104.7778,76,76,37,5.1,8.3,45.5,6.4,78.9,24.6,0.1,1
298,2022-07-03 11:00:00,+08:00,"Municipal People's Congress, Mianyang (绵阳市人大)",3599,31.4539,104.7536,89,89,40,3.6,11.5,41.9,6.4,78.9,24.6,0.1,1
299,2022-07-03 11:00:00,+08:00,"High-tech Zone Water Company, Mianyang (绵阳高新区自来水公司)",3600,31.4656,104.6717,91,91,50,2.6,8.3,45.9,4.6,78.9,24.6,0.1,1
300,2022-07-03 11:00:00,+08:00,"No.3 water company, Mianyang (绵阳三水厂)",3601,31.5072,104.7283,85,85,30,3.1,2.8,53.2,4.6,78.9,24.6,0.1,1
301,2022-07-03 11:00:00,+08:00,"Dongshan Park, Deyang (德阳东山公园)",3602,31.1208,104.4219,82,82,39,3.6,13.8,39.8,6.4,65,28,,0.5
302,2022-07-03 11:00:00,+08:00,"Xixiaoqu, Deyang (德阳西小区)",3603,31.1333,104.3883,91,91,59,5.1,13.3,46.8,6.4,65,28,,0.5
303,2021-01-01 01:00:00,+08:00,"City Procuratorate, Deyang (德阳市检察院)",3604,31.1167,104.4053,147,147,59,1.6,26.6,1.7,5.5,86,2,,0.5
304,2022-07-03 11:00:00,+08:00,"Refractory Factory, Deyang (德阳耐火材料厂)",3605,31.1108,104.3539,85,85,50,3.6,8.3,53.2,4.6,65,28,,0.5
305,2022-07-03 11:00:00,+08:00,"Nongnongping, Panzhihua (攀枝花弄弄坪)",3606,26.57098,101.68912,160,160,69,20.3,24.7,14.7,56.3,100,17.9,99.2,1
306,2022-07-03 10:00:00,+08:00,"Hemenkou, Panzhihua (攀枝花河门口)",3607,26.5928,101.5769,63,63,38,1.6,16,12.6,17.2,100,17.9,99.2,1
307,2022-07-03 11:00:00,+08:00,"Bingcaogang, Panzhihua (攀枝花炳草岗)",3608,26.585,101.7169,173,173,82,13.7,25.6,10.6,50.6,100,17.9,99.2,1
308,2022-07-03 11:00:00,+08:00,"Renhe, Panzhihua (攀枝花仁和)",3609,26.5017,101.7453,129,129,76,20.3,15.1,23.6,30.8,100,17.9,99.2,1
309,,+08:00,"Jinjina, Panzhihua (攀枝花金江)",3610,26.5569,101.8472,-,,,,,,,,,,
310,2022-05-01 16:00:00,+08:00,"Shima Middle School, Yibin (宜宾石马中学)",3611,28.8194,104.5969,40,25,10,2.6,2.8,39.8,3.7,71.1,15.2,0.6,3
311,2022-07-03 11:00:00,+08:00,"Municipal party committee, Yibin (宜宾市委)",3612,28.76611,104.6225,87,87,48,5.6,12.8,30.1,5.5,98.8,23.4,99.1,1
312,2022-07-03 10:00:00,+08:00,"No. 4 middle school, Yibin (宜宾宜宾四中)",3613,28.7867,104.6061,119,119,57,4.6,8.7,45.1,5.5,98.8,23.4,99.1,1
313,2022-07-03 11:00:00,+08:00,"City government, Yibin (宜宾市政府)",3614,28.76389,104.6417,91,91,52,4.6,11.9,33.3,5.5,98.8,23.4,99.1,1
314,2022-07-03 11:00:00,+08:00,"Huangjinzui, Yibin (宜宾黄金嘴)",3615,28.71583,104.5761,85,85,41,5.1,6.4,34.6,5.5,98.8,23.4,99.1,1
315,2020-06-27 19:00:00,+08:00,"Shaping Middle School, Yibin (宜宾沙坪中学)",3616,28.7989,104.6789,76,17,7,75.6,7.4,44.3,3.7,70.2,27,0.2,1
316,2021-01-01 01:00:00,+08:00,"Datang Hill, Zigong (自贡大塘山)",3617,29.3628,104.7547,178,178,112,3.1,26.6,2.1,8.2,79.9,5.4,99.1,1
317,,+08:00,"Yanma Road, Zigong (自贡盐马路)",3618,29.3586,104.7214,-,,,,,,,94.7,8.4,0.1,1
318,,+08:00,"Tanmulin Street, Zigong (自贡檀木林街)",3619,29.3564,104.7747,-,,,,,,,94.7,8.4,0.1,1
319,2021-01-01 01:00:00,+08:00,"Chunhua Road, Zigong (自贡春华路)",3620,29.3411,104.7692,161,161,80,3.6,27.5,2.9,6.4,79.9,5.4,99.1,1
320,2022-05-01 16:00:00,+08:00,"Jiushi Hill, Luzhou (泸州九狮山)",3621,28.9583,105.4306,53,53,18,3.1,6.9,28.9,2.8,98.7,12.5,1.6,3
321,2022-07-03 11:00:00,+08:00,"Xiaoshishang Port, Luzhou (泸州小市上码头)",3622,28.9026,105.4436,63,63,50,11.7,8.7,31.3,7.3,90.2,24.1,99.1,1
322,2022-07-03 11:00:00,+08:00,"Lantianxian Bridge, Luzhou (泸州兰田宪桥)",3623,28.8558,105.4322,70,70,46,11.7,8.3,31.3,5.5,90.2,24.1,99.1,1
323,2022-07-03 11:00:00,+08:00,"City Environment Monitoring Station, Luzhou (泸州市环监站)",3624,28.8833,105.4322,85,85,46,7.1,7.4,33.8,4.6,90.2,24.1,99.1,1
324,2022-05-01 16:00:00,+08:00,"Xīshān scenic area, Nanchong (南充西山风景区)",3625,30.8064,106.056,55,55,28,2.1,6.4,35.8,2.8,57,19,0.2,2
325,2022-07-03 11:00:00,+08:00,"City Committee, Nanchong (南充南充市委)",3626,30.8023,106.0789,65,65,30,2.6,5.1,20.8,4.6,98.2,23.1,0.6,1
326,2022-07-03 11:00:00,+08:00,"Refinery Factory, Nanchong (南充南充炼油厂)",3627,30.8217,106.1031,65,65,34,2.1,4.6,23.6,4.6,98.2,23.1,0.6,1
327,2022-07-03 11:00:00,+08:00,"Gaoping District Monitoring Station, Nanchong (南充高坪区监测站)",3628,30.7856,106.1064,57,57,31,1.6,3.2,19.1,4.6,98.2,23.1,0.6,1
328,2022-07-03 11:00:00,+08:00,"Jialing District EPB, Nanchong (南充嘉陵区环保局)",3629,30.7636,106.0642,85,85,26,1.1,2.3,19.1,3.7,98.2,23.1,0.6,1
329,2022-07-03 11:00:00,+08:00,"City Environmental Monitoring Station, Nanchong (南充市环境监测站)",3630,30.8388,106.1087,76,76,29,1.6,4.6,22.4,3.7,98.2,23.1,0.6,1
