,name,idx,url
370,Panzhihua,1557,http://aqicn.org/city/panzhihua/
371,Luzhou,1558,http://aqicn.org/city/luzhou/
372,Deyang,1559,http://aqicn.org/city/deyang/
373,Mianyang,1560,http://aqicn.org/city/mianyang/
374,Nanchong,1561,http://aqicn.org/city/nanchong/
375,Yibin,1562,http://aqicn.org/city/yibin/
376,Suining,5711,http://aqicn.org/city/suining/
377,Neijiang,5712,http://aqicn.org/city/neijiang/
378,Leshan,5713,http://aqicn.org/city/leshan/
379,Meishan,5714,http://aqicn.org/city/meishan/
380,Ziyang,5715,http://aqicn.org/city/ziyang/
381,Jiuzhaigou,8535,http://aqicn.org/city/china/aba/jiuzhaigou/
382,Hailuogou,8536,http://aqicn.org/city/china/ganzi/hailuogou/
383,Heishipo,7043,http://aqicn.org/city/china/guangyuan/heishipo/
384,Old Town,7044,http://aqicn.org/city/china/guangyuan/laocheng/
385,Nanba,7045,http://aqicn.org/city/china/guangyuan/nanba/
386,Monitoring station,7046,http://aqicn.org/city/china/guangyuan/jiancezhan/
387,m,7976,http://aqicn.org/city/china/meishan/moyiguan/
388,n,7047,http://aqicn.org/city/china/bazhong/nankangongyuan/
389,City EPA,7048,http://aqicn.org/city/china/bazhong/shihuanbaoju/
390,High School,7049,http://aqicn.org/city/china/bazhong/bazhongzhongxue/
391,Shiliu middle,7050,http://aqicn.org/city/china/bazhong/shiliuzhong/
392,State Institute,7550,http://aqicn.org/city/china/abazhou/zhounongkesuo/
393,State Stations,7551,http://aqicn.org/city/china/abazhou/zhoujiancezhan/
394,Mashi primary,7552,http://aqicn.org/city/china/abazhou/mashixiao/
395,ji,7054,http://aqicn.org/city/china/ganzi/jiangjunqiao/
396,shu,7055,http://aqicn.org/city/china/ganzi/shuiqiaozi/
397,q,7056,http://aqicn.org/city/china/liangshan/qinglongsi/
398,Qionghai Hotel,7057,http://aqicn.org/city/china/liangshan/qionghaibinguan/
399,Xichang City,7058,http://aqicn.org/city/china/liangshan/xichangshizhengfu/
400,Liangshan Prefecture,7059,http://aqicn.org/city/china/liangshan/liangshanzhouzhengfu/
401,ch,7060,http://aqicn.org/city/china/liangshan/changan/
402,sishi middle,7977,http://aqicn.org/city/china/panzhihua/sishizhongxiao/
403,Junping Street,7979,http://aqicn.org/city/china/chengdu/junpingjie/
404,D,8319,http://aqicn.org/city/china/chengdu/dashixilu/
405,b,8757,http://aqicn.org/city/china/guangan/beichenxiaoxue/
406,Su Ping,8934,http://aqicn.org/city/china/bazhong/sushanping/
407,Vocational high,8935,http://aqicn.org/city/china/bazhong/zhiyezhongxue/
408,,9876,http://aqicn.org/city/china/leshan/huahuwan/
409,,9877,http://aqicn.org/city/china/zigong/qinggonglinlu/
410,,9878,http://aqicn.org/city/china/zigong/tanmulintiyuguan/
411,,9879,http://aqicn.org/city/china/ganzi/zhouhuanbaoju/
412,,9880,http://aqicn.org/city/china/chengdu/longquanyiququzhengfu/
413,City committee,9881,http://aqicn.org/city/china/meishan/shiweidangxiao/
414,,9882,http://aqicn.org/city/china/meishan/qurensheju/
415,,10952,http://aqicn.org/city/china/bazhong/liyanghuayuan/
416,,10953,http://aqicn.org/city/china/bazhong/shengquanshuiwugongsi/
417,State Institute,7051,http://aqicn.org/city/china/aba/zhounongkesuo/
418,State Stations,7052,http://aqicn.org/city/china/aba/zhoujiancezhan/
419,Mashi primary,7053,http://aqicn.org/city/china/aba/mashixiao/
420,Renshou County,8936,http://aqicn.org/city/china/meishan/renshouxianguotuju/
421,Hongya County,8937,http://aqicn.org/city/china/meishan/hongyaxianhuanbaoju/
422,Danleng EPA,8938,http://aqicn.org/city/china/meishan/danlingxianhuanbaoju/
423,Zigong rescue,8939,http://aqicn.org/city/china/zigong/zigongjiuzhuzhan/
424,Panzhihua Central,8940,http://aqicn.org/city/china/panzhihua/panzhihuazhongxinyiyuan/
425,Luzhou Medical,8941,http://aqicn.org/city/china/luzhou/luzhouyixueyuanchengbeixiaoqu/
426,Deyang City,8942,http://aqicn.org/city/china/deyang/deyangshijiaoyuju/
427,mianyang boya,8943,http://aqicn.org/city/china/mianyang/mianyangboyaxiaoxue/
428,Nanchang No1,8944,http://aqicn.org/city/china/nanchong/nanchongshiyizhong/
429,Yibin providers,8945,http://aqicn.org/city/china/yibin/yibinshangzhixiao/
430,Fushun County,8946,http://aqicn.org/city/china/zigong/fushunxianxingzhengzhongxin/
431,Miyi County,8947,http://aqicn.org/city/china/panzhihua/miyixianzhengfu/
432,Luding County,8948,http://aqicn.org/city/china/luzhou/luxianhuanbaoju/
433,Naxi District,8949,http://aqicn.org/city/china/luzhou/naxiquhuanbaoju/
434,Xuyong County,8950,http://aqicn.org/city/china/luzhou/xuyongxianzhongyiyiyuan/
435,Pingwu County,8951,http://aqicn.org/city/china/mianyang/pingwuxianhuanbaoju/
436,Beichuan County,8952,http://aqicn.org/city/china/mianyang/beichuanxianjiancezhan/
437,Yanting County,8953,http://aqicn.org/city/china/mianyang/yantingxianhuanbaoju/
438,Santai County,8954,http://aqicn.org/city/china/mianyang/santaixianzhengwuzhongxin/
439,Weiyuan County,8955,http://aqicn.org/city/china/najiang/weiyuanxianhuanbaoju/
440,Longchang County,8956,http://aqicn.org/city/china/najiang/longchangxianguoshuiju/
441,Shawan District,8957,http://aqicn.org/city/china/leshan/shawanquhuanbaoju/
442,Qianwei County,8958,http://aqicn.org/city/china/leshan/jianweixianzhengfu/
443,Muchuan County,8959,http://aqicn.org/city/china/leshan/muchuanxianhuanbaoju/
444,Nanbu County,8960,http://aqicn.org/city/china/nanchong/nanbuxianhuanbaoju/
445,EPA Peng,8961,http://aqicn.org/city/china/nanchong/penganxianhuanbaoju/
446,Yilong EPA,8962,http://aqicn.org/city/china/nanchong/yilongxianhuanbaoju/
447,Dazhu County,8963,http://aqicn.org/city/china/dazhou/dazhuxianhuanbaoju/
448,Baoxing County,8964,http://aqicn.org/city/china/yaan/baoxingxianhuanbaoju/
449,h,8965,http://aqicn.org/city/china/yaan/hanyuanxianfutangcunzizhan/
450,Shimian County,8966,http://aqicn.org/city/china/yaan/shimianxianzhengwuzhongxin/
451,Songpan County,8967,http://aqicn.org/city/china/aba/songpanxianchengbeizizhan/
452,Xinlong County,8968,http://aqicn.org/city/china/ganzi/xinlongxianzhengfu/
453,,9883,http://aqicn.org/city/china/ganzi/derongxiangonganju/
454,Ganluo Hotel,8969,http://aqicn.org/city/china/liangshan/ganluobinguan/
455,Jiangxian Chengguan,8970,http://aqicn.org/city/china/luzhou/hejiangxianchengguanzhongxue/
456,Gulin County,8971,http://aqicn.org/city/china/luzhou/gulinxianjiansheju/
457,Center No,8972,http://aqicn.org/city/china/deyang/sanzhongxin/
458,Monitoring station,8973,http://aqicn.org/city/china/mianyang/jiancezhan/
459,Chengbei district,8974,http://aqicn.org/city/china/mianyang/chengbeixinqu/
460,xi,8975,http://aqicn.org/city/china/guangyuan/xiuchengbadian/
461,Dazhong Bazi,8976,http://aqicn.org/city/china/guangyuan/dazhongbazizhan/
462,suizhong experimental,8977,http://aqicn.org/city/china/suining/suizhongshiyanxiao/
463,Environmental Monitoring,8978,http://aqicn.org/city/china/leshan/huanjingjiancezhan/
464,Jiajiang County,8979,http://aqicn.org/city/china/leshan/jiajiangxianhuanjingjiancezhan/
465,p,8980,http://aqicn.org/city/china/leshan/putishan/
466,Crystal Plaza,8981,http://aqicn.org/city/china/leshan/emeishanshuijingguangchang/
467,Emei Mountain,8982,http://aqicn.org/city/china/leshan/emeishanshanyuhu/
468,Xichong EPA,8983,http://aqicn.org/city/china/nanchong/xichongxianhuanbaoju/
469,b,8984,http://aqicn.org/city/china/nanchong/banxiakelishengchanjidi/
470,Jiangan environmental,8985,http://aqicn.org/city/china/yibin/jianganxianhuanjingjiancezhanbangonglou/
471,Gong County,8986,http://aqicn.org/city/china/yibin/gongxianhuanbaoju/
472,Huaying EPA,8987,http://aqicn.org/city/china/guangan/huaningshihuanbaoju/
473,xuanhan no2,8988,http://aqicn.org/city/china/dazhou/xuanhanxiandierzhongxue/
474,Hexi vocational,8989,http://aqicn.org/city/china/dazhou/hexizhizhong/
475,New Dachuan,8990,http://aqicn.org/city/china/dazhou/xindachuanqurenminyiyuan/
476,zh,8991,http://aqicn.org/city/china/yaan/zhishuichang/
477,Zhaoyang district,8992,http://aqicn.org/city/china/bazhong/chaoyangxinqu/
478,Dengke primary,8993,http://aqicn.org/city/china/bazhong/dengkexiaoxue/
479,xinyi primary,8994,http://aqicn.org/city/china/bazhong/xinyixiaoxue/
480,Zhenwu Center,8995,http://aqicn.org/city/china/bazhong/zhengwuzhongxin/
481,hedong district,8996,http://aqicn.org/city/china/ziyang/hedongxinquyinaolu/
482,Aba County,8997,http://aqicn.org/city/china/aba/abaxianhuanbaolinyeju/
483,Hongyuan county,8998,http://aqicn.org/city/china/aba/hongyuanxianrenminzhengfudayuan/
484,Jinchuan Environmental,8999,http://aqicn.org/city/china/aba/jinchuanxianhuanbaolinyeju/
485,Jiuzhaigou EPB,9000,http://aqicn.org/city/china/aba/jiuzhaigouxianhuanbaolinyeju/
486,Yuexi County,9001,http://aqicn.org/city/china/liangshan/yuexixianhuanjingbaohuju/
487,Xian county,9002,http://aqicn.org/city/china/liangshan/xianzhengfu/
488,Zhenwu Center,9003,http://aqicn.org/city/china/liangshan/zhengwuzhongxin/
489,Butuo County,9004,http://aqicn.org/city/china/liangshan/butuoxianhuanbaojulouding/
490,North Gate,9005,http://aqicn.org/city/china/liangshan/beiguanjiedaozhan/
491,chu,9006,http://aqicn.org/city/china/liangshan/chuanandian/
492,Shahe Jinjiang,8537,http://aqicn.org/city/china/chengdu/shahejinjiangduan/
493,City Youth,8538,http://aqicn.org/city/china/chengdu/shiqingshaonianhuodongzhongxin/
494,Wu Hou,8539,http://aqicn.org/city/china/chengdu/wuhoukejiyuan/
495,Lido Garden,8540,http://aqicn.org/city/china/chengdu/liduhuayuan/
496,Yulin,8541,http://aqicn.org/city/china/chengdu/yulin/
497,xi,8542,http://aqicn.org/city/china/chengdu/xiongmiaojidi/
498,Western high,8543,http://aqicn.org/city/china/chengdu/gaoxinxiquchuangxinzhongxin/
499,Longquanyi District,8544,http://aqicn.org/city/china/chengdu/longquanyiquhuanjingjiancezhan/
500,Qingbaijiang District,8545,http://aqicn.org/city/china/chengdu/qingbaijiangquhuanjingjiancezhan/
501,Chengxiang town,8546,http://aqicn.org/city/china/chengdu/chengxiangzhen/
502,Xindu District,8547,http://aqicn.org/city/china/chengdu/xinduquhuanjingjiancezhan/
503,s,8548,http://aqicn.org/city/china/chengdu/sanyuanwaiguoyuxuexiao/
504,Chengdu Second,8549,http://aqicn.org/city/china/chengdu/chengdushidierxingzhengxueyuan/
505,Art School,8550,http://aqicn.org/city/china/chengdu/yishuxuexiao/
506,Jintang County,8551,http://aqicn.org/city/china/chengdu/jintangxianwuzhuangbu/
507,Shuangliu County,8552,http://aqicn.org/city/china/chengdu/shuangliuxianhuanjingjiancezhan/
508,Huayang,8553,http://aqicn.org/city/china/chengdu/huayangzhen/
509,p,8554,http://aqicn.org/city/china/chengdu/pixiandangxiao/
510,tuanjie town,8555,http://aqicn.org/city/china/chengdu/tuanjiezhen/
511,ji,8556,http://aqicn.org/city/china/chengdu/jianxingjiashulou/
512,Pujiang County,8557,http://aqicn.org/city/china/chengdu/pujiangxianhuanjingjiancezhan/
513,School Resources,8558,http://aqicn.org/city/china/chengdu/huarunxuexiao/
514,Pengzhou EPA,8559,http://aqicn.org/city/china/chengdu/pengzhoushihuanbaoju/
515,Qionglai water,8560,http://aqicn.org/city/china/chengdu/qionglaishuiyegongsi/
516,Chong City,8561,http://aqicn.org/city/china/chengdu/chongzhoushixingzhizhongxue/
517,J,8703,http://aqicn.org/city/china/chengdu/jinzhongwaishixiao/
518,Xinjin Secondary,8704,http://aqicn.org/city/china/chengdu/xinjinzhongxuewaiguoyushiyanxuexiao/
519,H,9007,http://aqicn.org/city/china/chengdu/hongxingdianzhan/
520,Ji,9008,http://aqicn.org/city/china/chengdu/jianyangshihuanjingjiancezhan/
521,Sh,9475,http://aqicn.org/city/china/chengdu/shahe/
522,Q,9476,http://aqicn.org/city/china/chengdu/qingshaoniangong/
523,Jincheng Lake,9477,http://aqicn.org/city/china/chengdu/jinchenghu/
524,West River,9478,http://aqicn.org/city/china/chengdu/xihe/
525,Qingbaijiang library,9479,http://aqicn.org/city/china/chengdu/qingbaijiangtushuguan/
526,Xindu Local,9480,http://aqicn.org/city/china/chengdu/xindudishuiju/
527,Wenjiang Riverside,9481,http://aqicn.org/city/china/chengdu/wenjianglinjianglu/
528,Shuangliu earthquake,9482,http://aqicn.org/city/china/chengdu/shuangliufangzhenjianzaiju/
529,Shuangliu District,9483,http://aqicn.org/city/china/chengdu/shuangliuquhuanbaoju/
530,Pujiang County,9484,http://aqicn.org/city/china/chengdu/pujiangxianweidangxiao/
531,Dujiangyan EPB,9485,http://aqicn.org/city/china/chengdu/dujiangyanshihuanbaodalou/
532,ji,9486,http://aqicn.org/city/china/chengdu/jianyangyinaolu/
533,b,9487,http://aqicn.org/city/china/chengdu/beixingdadaoyiduan/
534,Jinbo Road,10444,http://aqicn.org/city/china/chengdu/jinbolu/
535,Qingquan Campus,11636,http://aqicn.org/city/china/chengdu/chengdushijishixueyuanqingbaijiangfenyuanqingquanxiaoqu/
536,Xinmin Convenience,11637,http://aqicn.org/city/china/chengdu/xinminbianminfuwuzhan/
537,Yongning,11638,http://aqicn.org/city/china/chengdu/yongning/
538,Shuangliu Yong,11639,http://aqicn.org/city/china/chengdu/shuangliuyonganxiaoxue/
539,Jintang Samsung,11640,http://aqicn.org/city/china/chengdu/jintangsanxingdaxuecheng/
540,Hairong Pharmaceutical,11641,http://aqicn.org/city/china/chengdu/hairongyaoye/
541,,11803,http://aqicn.org/city/china/chengdu/hebinyinxiang/
542,,11886,http://aqicn.org/city/china/chengdu/jinyangxiaofangzhan/
543,,11804,http://aqicn.org/city/china/chengdu/lijiatuo/
544,,11805,http://aqicn.org/city/china/chengdu/xinjinyongshang/
545,Guangyuan,7893,http://aqicn.org/city/guangyuan/
546,Bazhong,7894,http://aqicn.org/city/bazhong/
547,Ngawa Zong,7895,http://aqicn.org/city/ngawa-zong/
548,Liangshan,7896,http://aqicn.org/city/liangshan/
549,Shenyang US,496,http://aqicn.org/city/shenyang/usconsulate/
550,Huishan,1247,http://aqicn.org/city/china/shenyang/huishan/
551,Hunnan,1248,http://aqicn.org/city/china/shenyang/hunnaner/
552,D,1249,http://aqicn.org/city/china/shenyang/dongruan/
553,Zhangshi,1250,http://aqicn.org/city/china/shenyang/zhangshi/
554,Artillery College,1251,http://aqicn.org/city/china/shenyang/paobingxueyuan/
555,Beiling,1252,http://aqicn.org/city/china/shenyang/beiling/
556,Wenyi Road,1253,http://aqicn.org/city/china/shenyang/wenyilu/
558,Taiyuan Street,1255,http://aqicn.org/city/china/shenyang/taiyuanjie/
559,Ermao,1256,http://aqicn.org/city/china/shenyang/ermao/
560,Liaoning University,1257,http://aqicn.org/city/china/shenyang/liaoda/
561,Ganjingzi,1258,http://aqicn.org/city/china/dalian/ganjingzi/
562,Zhoushuizi,1259,http://aqicn.org/city/china/dalian/zhoushuizi/
563,Xinghai No,1260,http://aqicn.org/city/china/dalian/xinghaisanzhan/
564,Qingniwa Bridge,1261,http://aqicn.org/city/china/dalian/qingniwaqiao/
565,Fujiazhuang,1262,http://aqicn.org/city/china/dalian/fujiazhuang/
566,Qixianling,1263,http://aqicn.org/city/china/dalian/qixianling/
567,Lushun,1264,http://aqicn.org/city/china/dalian/lvshun/
568,Jinzhou,1265,http://aqicn.org/city/china/dalian/jinzhou/
569,BDA,1266,http://aqicn.org/city/china/dalian/kaifaqu/
570,D,1267,http://aqicn.org/city/china/dalian/shuangdgang/
571,Bearing Factory,3492,http://aqicn.org/city/china/dandong/zhouchengchang/
572,Financial school,3493,http://aqicn.org/city/china/dandong/caizhuan/
573,Yuanbaoshan water,3494,http://aqicn.org/city/china/dandong/yuanbaoshanshuichang/
574,Experimental Primary,3495,http://aqicn.org/city/china/dandong/shiyanxiaoxue/
575,BDA,3496,http://aqicn.org/city/china/panjin/kaifaqu/
576,Xinglongtai,3497,http://aqicn.org/city/china/panjin/xinglongtai/
577,Dingxiang,3498,http://aqicn.org/city/china/panjin/dingxiang/
578,No,3499,http://aqicn.org/city/china/yingkou/sanshuichang/
579,Xi p,3500,http://aqicn.org/city/china/yingkou/xipaotai/
580,Yingkou University,3501,http://aqicn.org/city/china/yingkou/yingkoudaxue/
581,Botanical garden,3502,http://aqicn.org/city/china/yingkou/zhiwuyuan/
582,Xishanpo,3503,http://aqicn.org/city/china/huludao/huludaoshixishanpo/
583,Huagong hospital,3504,http://aqicn.org/city/china/huludao/huagongyiyuan/
584,New district,3505,http://aqicn.org/city/china/huludao/xinqugongyuan/
585,Lianshan district,3506,http://aqicn.org/city/china/huludao/lianshanquzhengfu/
586,Dalian,1474,http://aqicn.org/city/dalian/
587,Anshan,1475,http://aqicn.org/city/anshan/
589,Benxi,1477,http://aqicn.org/city/benxi/
590,Jinzhou,1478,http://aqicn.org/city/jinzhou/
591,Dandong,3476,http://aqicn.org/city/dandong/
592,Huludao,3478,http://aqicn.org/city/huludao/
593,Panjin,3479,http://aqicn.org/city/panjin/
594,Yingkou,3480,http://aqicn.org/city/yingkou/
595,Chaoyang,4345,http://aqicn.org/city/chaoyang/
596,Tieling,4346,http://aqicn.org/city/tieling/
597,Liaoyang,4347,http://aqicn.org/city/liaoyang/
598,Fuxin,4348,http://aqicn.org/city/fuxin/
599,Nanshan,4370,http://aqicn.org/city/china/jinzhou/nanshan/
600,BDA,5242,http://aqicn.org/city/china/jinzhou/kaifaqu/
601,Baigu Water,4369,http://aqicn.org/city/china/jinzhou/baigushuichang/
602,Monitoring station,4368,http://aqicn.org/city/china/jinzhou/jiancezhan/
603,Beihu Park,4367,http://aqicn.org/city/china/jinzhou/beihugongyuan/
604,Dayu,4366,http://aqicn.org/city/china/benxi/dayu/
605,Xihu,4365,http://aqicn.org/city/china/benxi/xihu/
606,Caitun,4364,http://aqicn.org/city/china/benxi/caitun/
607,Dongming,4363,http://aqicn.org/city/china/benxi/dongming/
608,Occupational disease,4362,http://aqicn.org/city/china/benxi/zhiyebingyuan/
609,Weining,4361,http://aqicn.org/city/china/benxi/weining/
610,Shengou Temple,4354,http://aqicn.org/city/china/anshan/shengousi/
611,Central Station,4353,http://aqicn.org/city/china/anshan/zhongxinzhan/
612,Taiping Station,4352,http://aqicn.org/city/china/anshan/taipingzizhan/
613,Tiexi,4351,http://aqicn.org/city/china/anshan/tiexi/
614,M,4350,http://aqicn.org/city/china/anshan/mingdaxinqu/
615,Qianshan Park,4349,http://aqicn.org/city/china/anshan/qianshangongyuan/
616,Wanghua,4360,http://aqicn.org/city/china/fushun/wanghua/
617,Xinhua,4359,http://aqicn.org/city/china/fushun/xinhua/
618,Dongzhou,4358,http://aqicn.org/city/china/fushun/dongzhou/
619,Train Station,4357,http://aqicn.org/city/china/fushun/zhanqian/
620,Reservoir,4356,http://aqicn.org/city/china/fushun/shuiku/
621,Shenfu new,4355,http://aqicn.org/city/china/fushun/shenfuxincheng/
622,Industrial Area,4387,http://aqicn.org/city/china/fuxin/gongyeyuanqu/
623,People,4386,http://aqicn.org/city/china/fuxin/renmingongyuan/
624,Agricultural Area,4385,http://aqicn.org/city/china/fuxin/nongyeyuanqu/
625,Environment protection,4384,http://aqicn.org/city/china/fuxin/huanbaoju/
626,Yulong Xinchengzi,4383,http://aqicn.org/city/china/fuxin/yulongxinchengzizhan/
627,Chemical Factory,4382,http://aqicn.org/city/china/liaoyang/liaohua/
628,No,4381,http://aqicn.org/city/china/liaoyang/erlingyixuezhan/
629,Yuanlin Compound,4380,http://aqicn.org/city/china/liaoyang/yuanlinxiaoqu/
630,Steel Pipe,4379,http://aqicn.org/city/china/liaoyang/gangguanchang/
631,Steel Factory,4378,http://aqicn.org/city/china/tieling/gangchang/
632,Waterpark,4377,http://aqicn.org/city/china/tieling/shuishangleyuan/
633,Benzhan,4376,http://aqicn.org/city/china/tieling/benzhan/
634,Jinsha River,4375,http://aqicn.org/city/china/tieling/jinshajiang/
635,Landscape Management,4373,http://aqicn.org/city/china/chaoyang/yuanlinguanlichu/
636,Flour Mill,4372,http://aqicn.org/city/china/chaoyang/mianfenchang/
637,Longcheng Agricultural,4371,http://aqicn.org/city/china/chaoyang/longchengnongyeyuanqu/
638,No,4374,http://aqicn.org/city/china/chaoyang/yijiangoujianchang/
639,h,5218,http://aqicn.org/city/china/shenyang/hunnandonglu/
640,Tanglin Road,5216,http://aqicn.org/city/china/shenyang/donglinglu/
641,wenhua street,5215,http://aqicn.org/city/china/shenyang/wenhualu/
